time,vehicle_id,x,y,theta,v,a,delta,delay_active,outage,recv_ok,meas_available,xL_true,vL_true,xL_true_del,vL_true_del,obs_x,obs_v,xL_hat,vL_hat,applied_bias,applied_noise
0.0,0,101.0,1.5,0.0,10.001490142459033,0.01490142459033698,0.0,False,False,True,True,,,,,,,,,False,False
0.0,1,77.75,1.5,0.0,17.149999997478595,-3.5000000252140357,0.0,False,False,True,True,100.0,10.0,100.0,10.0,100.0,10.0,100.0900097307817,9.99189101524489,False,False
0.0,2,68.1,1.5,0.0,15.649999997461242,-3.5000000253875734,0.0,False,False,True,True,100.0,10.0,100.0,10.0,100.0,10.0,100.0900097307817,9.99189101524489,False,False
0.0,3,55.05,1.5,0.0,15.149999997615028,-3.500000023849717,0.0,False,False,True,True,100.0,10.0,100.0,10.0,100.0,10.0,100.0900097307817,9.99189101524489,False,False
0.0,4,43.2,1.5,0.0,11.649999998447448,-3.500000015525522,0.0,False,False,True,True,100.0,10.0,100.0,10.0,100.0,10.0,100.0900097307817,9.99189101524489,False,False
0.1,0,102.0001490142459,1.5,0.0,10.00107534955552,-0.00414792903513554,0.0,False,False,True,True,,,,,,,,,False,False
0.1,1,79.46499999974786,1.5,0.0,16.799999994968857,-3.500000025097392,0.0,False,False,True,True,101.0,10.001490142459033,101.0,10.001490142459033,101.0,10.001490142459033,101.04448403586247,9.994520010991392,False,False
0.1,2,69.66499999974612,1.5,0.0,15.299999994952975,-3.5000000250826746,0.0,False,False,True,True,101.0,10.001490142459033,101.0,10.001490142459033,101.0,10.001490142459033,101.04448403586247,9.994520010991392,False,False
0.1,3,56.5649999997615,1.5,0.0,14.799999995263866,-3.5000000235116193,0.0,False,False,True,True,101.0,10.001490142459033,101.0,10.001490142459033,101.0,10.001490142459033,101.04448403586247,9.994520010991392,False,False
0.1,4,44.36499999984475,1.5,0.0,11.299999997044187,-3.5000000140326053,0.0,False,False,True,True,101.0,10.001490142459033,101.0,10.001490142459033,101.0,10.001490142459033,101.04448403586247,9.994520010991392,False,False
0.2,0,103.00025654920145,1.5,0.0,10.003018415169823,0.019430656143020773,0.0,False,False,True,True,,,,,,,,,False,False
0.2,1,81.14499999924475,1.5,0.0,16.449999992477128,-3.500000024917308,0.0,True,False,True,True,102.0001490142459,10.00107534955552,100.0,10.0,100.0,10.0,101.26940521491002,9.937464404377092,False,False
0.2,2,71.19499999924142,1.5,0.0,14.949999992480576,-3.500000024723981,0.0,True,False,True,True,102.0001490142459,10.00107534955552,100.0,10.0,100.0,10.0,101.26940521491002,9.937464404377092,False,False
0.2,3,58.04499999928788,1.5,0.0,14.44999999295526,-3.500000023086066,0.0,True,False,True,True,102.0001490142459,10.00107534955552,100.0,10.0,100.0,10.0,101.26940521491002,9.937464404377092,False,False
0.2,4,45.494999999549165,1.5,0.0,10.94999999584033,-3.5000000120385732,0.0,True,False,True,True,102.0001490142459,10.00107534955552,100.0,10.0,100.0,10.0,101.26940521491002,9.937464404377092,False,False
0.30000000000000004,0,104.00055839071844,1.5,0.0,10.007587504739046,0.04569089569224077,0.0,False,False,True,True,,,,,,,,,False,False
0.30000000000000004,1,82.78999999849246,1.5,0.0,16.099999990006634,-3.50000002470495,0.0,True,False,True,True,103.00025654920145,10.003018415169823,101.0,10.001490142459033,101.0,10.001490142459033,101.85222666441348,9.919710263324848,False,False
0.30000000000000004,2,72.68999999848947,1.5,0.0,14.599999990047618,-3.500000024329584,0.0,True,False,True,True,103.00025654920145,10.003018415169823,101.0,10.001490142459033,101.0,10.001490142459033,101.85222666441348,9.919710263324848,False,False
0.30000000000000004,3,59.48999999858341,1.5,0.0,14.099999990693918,-3.5000000226134085,0.0,True,False,True,True,103.00025654920145,10.003018415169823,101.0,10.001490142459033,101.0,10.001490142459033,101.85222666441348,9.919710263324848,False,False
0.30000000000000004,4,46.5899999991332,1.5,0.0,10.59999999488317,-3.5000000095716017,0.0,True,False,True,True,103.00025654920145,10.003018415169823,101.0,10.001490142459033,101.0,10.001490142459033,101.85222666441348,9.919710263324848,False,False
0.4,0,105.00131714119235,1.5,0.0,10.006885044614876,-0.007024601241700079,0.0,False,False,True,True,,,,,,,,,False,False
0.4,1,84.39999999749313,1.5,0.0,15.74999998756032,-3.5000000244631364,0.0,True,False,True,True,104.00055839071844,10.007587504739046,102.0001490142459,10.00107534955552,102.0001490142459,10.00107534955552,102.59149212240428,9.917841098639261,False,False
0.4,2,74.14999999749423,1.5,0.0,14.249999987657729,-3.5000000238988815,0.0,True,False,True,True,104.00055839071844,10.007587504739046,102.0001490142459,10.00107534955552,102.0001490142459,10.00107534955552,102.59149212240428,9.917841098639261,False,False
0.4,3,60.8999999976528,1.5,0.0,13.749999988484136,-3.500000022097829,0.0,True,False,True,True,104.00055839071844,10.007587504739046,102.0001490142459,10.00107534955552,102.0001490142459,10.00107534955552,102.59149212240428,9.917841098639261,False,False
0.4,4,47.64999999862152,1.5,0.0,10.249999994238195,-3.500000006449752,0.0,True,False,True,True,104.00055839071844,10.007587504739046,102.0001490142459,10.00107534955552,102.0001490142459,10.00107534955552,102.59149212240428,9.917841098639261,False,False
0.5,0,106.00200564565384,1.5,0.0,10.006182633744029,-0.007024108708475417,0.0,False,False,True,True,,,,,,,,,False,False
0.5,1,85.97499999624915,1.5,0.0,15.399999985140754,-3.5000000241956704,0.0,True,False,True,True,105.00131714119235,10.006885044614876,103.00025654920145,10.003018415169823,103.00025654920145,10.003018415169823,103.41669373448552,9.924003612405482,False,False
0.5,2,75.57499999626,1.5,0.0,13.899999985314247,-3.5000000234348185,0.0,True,False,True,True,105.00131714119235,10.006885044614876,103.00025654920145,10.003018415169823,103.00025654920145,10.003018415169823,103.41669373448552,9.924003612405482,False,False
