time,vehicle_id,x,y,theta,v,a,delta,delay_active,outage,recv_ok,meas_available,xL_true,vL_true,xL_true_del,vL_true_del,obs_x,obs_v,xL_hat,vL_hat,applied_bias,applied_noise
0.0,0,101.0,1.5,0.0,10.001490142459033,0.01490142459033698,0.0,False,False,True,True,,,,,,,,,False,False
0.0,1,77.75,1.5,0.0,17.149999997478595,-3.5000000252140357,0.0,False,False,True,True,100.0,10.0,100.0,10.0,100.0,10.0,100.0900097307817,9.99189101524489,False,False
0.0,2,68.1,1.5,0.0,15.649999997461242,-3.5000000253875734,0.0,False,False,True,True,100.0,10.0,100.0,10.0,100.0,10.0,100.0900097307817,9.99189101524489,False,False
0.0,3,55.05,1.5,0.0,15.149999997615677,-3.5000000238432283,0.0,False,False,False,False,100.0,10.0,100.0,10.0,,,101.0,10.0,False,False
0.0,4,43.2,1.5,0.0,11.649999998449315,-3.50000001550685,0.0,False,False,False,False,100.0,10.0,100.0,10.0,,,101.0,10.0,False,False
0.1,0,102.0001490142459,1.5,0.0,10.00107534955552,-0.00414792903513554,0.0,False,False,True,True,,,,,,,,,False,False
0.1,1,79.46499999974786,1.5,0.0,16.79999999496882,-3.5000000250977354,0.0,False,False,False,False,101.0,10.001490142459033,101.0,10.001490142459033,,,101.0891988323062,9.99189101524489,False,False
0.1,2,69.66499999974612,1.5,0.0,15.299999994952975,-3.5000000250826746,0.0,False,False,True,True,101.0,10.001490142459033,101.0,10.001490142459033,101.0,10.001490142459033,101.04448403586247,9.994520010991392,False,False
0.1,3,56.56499999976157,1.5,0.0,14.799999995264297,-3.500000023513783,0.0,False,False,True,True,101.0,10.001490142459033,101.0,10.001490142459033,101.0,10.001490142459033,101.08898957262541,9.985386643937952,False,False
0.1,4,44.36499999984493,1.5,0.0,11.299999997045434,-3.5000000140388154,0.0,False,False,True,True,101.0,10.001490142459033,101.0,10.001490142459033,101.0,10.001490142459033,101.08898957262541,9.985386643937952,False,False
0.2,0,103.00025654920145,1.5,0.0,9.999666926397715,-0.014084231578048563,0.0,False,False,True,True,,,,,,,,,False,False
0.2,1,81.14499999924475,1.5,0.0,16.44999999247853,-3.500000024902889,0.0,False,False,False,False,102.0001490142459,10.00107534955552,102.0001490142459,10.00107534955552,,,102.08838793383069,9.99189101524489,False,False
0.2,2,71.19499999924142,1.5,0.0,14.9499999924821,-3.50000002470874,0.0,False,False,False,False,102.0001490142459,10.00107534955552,102.0001490142459,10.00107534955552,,,102.04393603696161,9.994520010991392,False,False
0.2,3,58.044999999287995,1.5,0.0,14.449999992957638,-3.500000023066589,0.0,False,False,True,True,102.0001490142459,10.00107534955552,102.0001490142459,10.00107534955552,102.0001490142459,10.00107534955552,102.04387027546701,9.990937138012658,False,False
0.2,4,45.49499999954948,1.5,0.0,10.949999995848064,-3.500000011973715,0.0,False,False,True,True,102.0001490142459,10.00107534955552,102.0001490142459,10.00107534955552,102.0001490142459,10.00107534955552,102.04387027546701,9.990937138012658,False,False
0.30000000000000004,0,104.00022324184123,1.5,0.0,10.001294606528473,0.01627680130757894,0.0,False,False,True,True,,,,,,,,,False,False
0.30000000000000004,1,82.7899999984926,1.5,0.0,16.099999990009852,-3.500000024686784,0.0,False,False,True,True,103.00025654920145,9.999666926397715,103.00025654920145,9.999666926397715,103.00025654920145,9.999666926397715,103.03941379237946,9.990637129399737,False,False
0.30000000000000004,2,72.68999999848963,1.5,0.0,14.599999990051371,-3.5000000243072833,0.0,False,False,True,True,103.00025654920145,9.999666926397715,103.00025654920145,9.999666926397715,103.00025654920145,9.999666926397715,103.02550988131462,9.994642068492059,False,False
0.30000000000000004,3,59.48999999858376,1.5,0.0,14.099999990699251,-3.5000000225838614,0.0,False,False,True,True,103.00025654920145,9.999666926397715,103.00025654920145,9.999666926397715,103.00025654920145,9.999666926397715,103.02702517062362,9.99293482720744,False,False
0.30000000000000004,4,46.589999999134285,1.5,0.0,10.599999994902122,-3.5000000094594204,0.0,False,False,False,False,103.00025654920145,9.999666926397715,103.00025654920145,9.999666926397715,,,103.04296398926829,9.990937138012658,False,False
0.4,0,105.00035270249407,1.5,0.0,9.99857053430191,-0.02724072226563633,0.0,False,False,True,True,,,,,,,,,False,False
0.4,1,84.3999999974936,1.5,0.0,15.749999987565465,-3.5000000244438794,0.0,False,False,True,True,104.00022324184123,10.001294606528473,104.00022324184123,10.001294606528473,104.00022324184123,10.001294606528473,104.02362827694738,9.993131040428375,False,False
0.4,2,74.14999999749476,1.5,0.0,14.249999987664037,-3.5000000238733353,0.0,False,False,True,True,104.00022324184123,10.001294606528473,104.00022324184123,10.001294606528473,104.00022324184123,10.001294606528473,104.01666905800882,9.995938635122496,False,False
0.4,3,60.89999999765369,1.5,0.0,13.749999988492798,-3.5000000220645333,0.0,False,False,False,False,104.00022324184123,10.001294606528473,104.00022324184123,10.001294606528473,,,104.02631865334436,9.99293482720744,False,False
0.4,4,47.649999998624494,1.5,0.0,10.249999994273141,-3.500000006289817,0.0,False,False,True,True,104.00022324184123,10.001294606528473,104.00022324184123,10.001294606528473,104.00022324184123,10.001294606528473,104.02495719357432,9.993219171540133,False,False
0.5,0,106.00020975592426,1.5,0.0,9.994333623197905,-0.04236911104005874,0.0,False,False,True,True,,,,,,,,,False,False
0.5,1,85.97499999625015,1.5,0.0,15.399999985147737,-3.500000024177281,0.0,False,False,True,True,105.00035270249407,9.99857053430191,105.00035270249407,9.99857053430191,105.00035270249407,9.99857053430191,105.01552934769194,9.994082752468335,False,False
0.5,2,75.57499999626117,1.5,0.0,13.899999985323236,-3.5000000234080084,0.0,False,False,False,False,105.00035270249407,9.99857053430191,105.00035270249407,9.99857053430191,,,105.01626292152106,9.995938635122496,False,False
0.5,3,62.27499999650297,1.5,0.0,13.39999998634251,-3.5000000215028897,0.0,False,False,True,True,105.00035270249407,9.99857053430191,105.00035270249407,9.99857053430191,105.00035270249407,9.99857053430191,105.01640834503806,9.993822569831789,False,False
